DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0042377,Sesone,136-78-7,KISFEBPWFCGRGN-UHFFFAOYSA-M,"Sodium 2-(2,4-dichlorophenoxy)ethyl sulfate",[Na+].[O-]S(=O)(=O)OCCOC1=CC=C(Cl)C=C1Cl,"InChI=1S/C8H8Cl2O5S.Na/c9-6-1-2-8(7(10)5-6)14-3-4-15-16(11,12)13;/h1-2,5H,3-4H2,(H,11,12,13);/q;+1/p-1",C8H7Cl2NaO5S,309.09,307.928894,45,,24,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034570,Hydrothol 191,66330-88-9,,,,,,, ,29,7,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4034366,Dicamba-diglycoamine,104040-79-1,QURLONWWPWCPIC-UHFFFAOYSA-N,"3,6-Dichloro-2-methoxybenzoic acid--2-(2-aminoethoxy)ethan-1-ol (1/1)",NCCOCCO.COC1=C(C(O)=O)C(Cl)=CC=C1Cl,"InChI=1S/C8H6Cl2O3.C4H11NO2/c1-13-7-5(10)3-2-4(9)6(7)8(11)12;5-1-3-7-4-2-6/h2-3H,1H3,(H,11,12);6H,1-5H2",C12H17Cl2NO5,326.17,325.048378,27,,15,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020766,Propham,122-42-9,VXPLXMJHHKHSOA-UHFFFAOYSA-N,Propan-2-yl phenylcarbamate,CC(C)OC(=O)NC1=CC=CC=C1,"InChI=1S/C10H13NO2/c1-8(2)13-10(12)11-9-6-4-3-5-7-9/h3-8H,1-2H3,(H,11,12)",C10H13NO2,179.219,179.094629,149,19,88,,1,10/456,2.0,456
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0026098,"2,3,5,6-Tetrachloronitrobenzene",117-18-0,XQTLDIFVVHJORV-UHFFFAOYSA-N,"1,2,4,5-Tetrachloro-3-nitrobenzene",[O-][N+](=O)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl,InChI=1S/C6HCl4NO2/c7-2-1-3(8)5(10)6(4(2)9)11(12)13/h1H,C6HCl4NO2,260.88,258.876139,120,19,81,,1,13/403,3.0,403
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020770,Kepone,143-50-0,LHHGDZSESBACKH-UHFFFAOYSA-N,"1,1a,3,3a,4,5,5,5a,5b,6-Decachlorooctahydro-2H-1,3,4-(methanetriyl)cyclobuta[cd]pentalen-2-one",ClC12C(=O)C3(Cl)C4(Cl)C1(Cl)C1(Cl)C2(Cl)C3(Cl)C4(Cl)C1(Cl)Cl,"InChI=1S/C10Cl10O/c11-2-1(21)3(12)6(15)4(2,13)8(17)5(2,14)7(3,16)9(6,18)10(8,19)20",C10Cl10O,490.61,485.683442,178,476,68,2,1,452/1085,42.0,1085
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7075000,"2,2,2-Trichloro-N-(pentachlorophenyl)ethanimidoyl chloride",3583-63-9,NHGXWCCMYRPQOV-UHFFFAOYSA-N,"2,2,2-Trichloro-N-(pentachlorophenyl)ethanimidoyl chloride",ClC(=NC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl)C(Cl)(Cl)Cl,"InChI=1S/C8Cl9N/c9-1-2(10)4(12)6(5(13)3(1)11)18-7(14)8(15,16)17",C8Cl9N,429.15,424.722748,18,,12,,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID60658041,"3',4',5'-Trifluoro[1,1'-biphenyl]-2-amine",915416-45-4,FTIKVBVUYPQUBF-UHFFFAOYSA-N,"3',4',5'-Trifluoro[1,1'-biphenyl]-2-amine",NC1=CC=CC=C1C1=CC(F)=C(F)C(F)=C1,"InChI=1S/C12H8F3N/c13-9-5-7(6-10(14)12(9)15)8-3-1-2-4-11(8)16/h1-6H,16H2",C12H8F3N,223.198,223.060884,22,,,,, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4021923,Cyclohexane,110-82-7,XDTMQSROBMDMFD-UHFFFAOYSA-N,Cyclohexane,C1CCCCC1,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,C6H12,84.162,84.093900,261,608,527,852,1,3/403,1.0,403
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5035799,Sodium N-(hydroxymethyl)glycinate,70161-44-3,CITBNDNUEPMTFC-UHFFFAOYSA-M,Sodium [(hydroxymethyl)amino]acetate,[Na+].OCNCC([O-])=O,"InChI=1S/C3H7NO3.Na/c5-2-4-1-3(6)7;/h4-5H,1-2H2,(H,6,7);/q;+1/p-1",C3H6NNaO3,127.075,127.024537,88,5,59,27,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30904047,Alkenyl* amine o-phenylphenate *(C8-C18),NOCAS_904047,,,,,,, ,1,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3034957,Tetraethyl pyrophosphate,107-49-3,IDCBOTIENDVCBQ-UHFFFAOYSA-N,Tetraethyl diphosphate,CCOP(=O)(OCC)OP(=O)(OCC)OCC,"InChI=1S/C8H20O7P2/c1-5-11-16(9,12-6-2)15-17(10,13-7-3)14-8-4/h5-8H2,1-4H3",C8H20O7P2,290.189,290.068427,122,74,57,1,1,1/235,0.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80904734,"(3-Bromo-6-methoxy-2-methylphenyl)(3-hydroxy-2,4-dimethoxy-6-methylphenyl)methanone",NOCAS_904734,WNIXEQPZYAILKY-UHFFFAOYSA-N,"(3-Bromo-6-methoxy-2-methylphenyl)(3-hydroxy-2,4-dimethoxy-6-methylphenyl)methanone",COC1=CC=C(Br)C(C)=C1C(=O)C1=C(OC)C(O)=C(OC)C=C1C,"InChI=1S/C18H19BrO5/c1-9-8-13(23-4)16(20)18(24-5)14(9)17(21)15-10(2)11(19)6-7-12(15)22-3/h6-8,20H,1-5H3",C18H19BrO5,395.249,394.041587,5,,2,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10904560,"Alkyl* dimethyl furfuryl ammonium chloride *(65% C18, 30% C16, 5% C14)",NOCAS_904560,,,,,,, ,1,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1025809,Oleic acid,112-80-1,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,(9Z)-Octadec-9-enoic acid,CCCCCCCC\C=C/CCCCCCCC(O)=O,"InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H,19,20)/b10-9-",C18H34O2,282.468,282.255880,272,7037,284,260,1,25/442,6.0,442
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90864335,Dimethyl isopropylaminophenanthrene,12379-48-5,,,,,,, ,9,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6041420,2-Furancarboxylic acid,88-14-2,SMNDYUVBFMFKNZ-UHFFFAOYSA-N,Furan-2-carboxylic acid,OC(=O)C1=CC=CO1,"InChI=1S/C5H4O3/c6-5(7)4-2-1-3-8-4/h1-3H,(H,6,7)",C5H4O3,112.084,112.016044,112,40,170,4,1,1/400,0.0,400
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5027932,Dodecylbenzene sulfonate triethanolamine(1:1),27323-41-7,,,,,,, ,93,,,35,1,198/968,20.0,968
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9034864,Propoxycarbazone-sodium,181274-15-7,JRQGDDUXDKCWRF-UHFFFAOYSA-M,"Sodium [2-(methoxycarbonyl)benzene-1-sulfonyl](4-methyl-5-oxo-3-propoxy-4,5-dihydro-1H-1,2,4-triazole-1-carbonyl)azanide",[Na+].CCCOC1=NN(C(=O)[N-]S(=O)(=O)C2=C(C=CC=C2)C(=O)OC)C(=O)N1C,"InChI=1S/C15H18N4O7S.Na/c1-4-9-26-14-16-19(15(22)18(14)2)13(21)17-27(23,24)11-8-6-5-7-10(11)12(20)25-3;/h5-8H,4,9H2,1-3H3,(H,17,21);/q;+1/p-1",C15H17N4NaO7S,420.37,420.071564,95,,38,,1,15/921,2.0,921
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020043,Allantoin,97-59-6,POJWUDADGALRAB-UHFFFAOYSA-N,"N-(2,5-Dioxoimidazolidin-4-yl)urea",NC(=O)NC1NC(=O)NC1=O,"InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)",C4H6N4O3,158.117,158.043990,169,961,225,58,1,3/433,1.0,433
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8020620,Fenthion,55-38-9,PNVJTZOFSHSLTO-UHFFFAOYSA-N,"O,O-Dimethyl O-[3-methyl-4-(methylsulfanyl)phenyl] phosphorothioate",COP(=S)(OC)OC1=CC(C)=C(SC)C=C1,"InChI=1S/C10H15O3PS2/c1-8-7-9(5-6-10(8)16-4)13-14(15,11-2)12-3/h5-7H,1-4H3",C10H15O3PS2,278.32,278.020024,213,354,120,5,1,152/1082,14.0,1082
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9098305,"Amides, coco, ethoxylated",68425-44-5,,,,,,, ,34,,,,3, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3047500,Copper citrate,10402-15-0,,,,,,, ,31,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30896812,"Methyl 3,7-dichloroquinoline-8-carboxylate",84087-33-2,LNKVWJBNESETCJ-UHFFFAOYSA-N,"Methyl 3,7-dichloroquinoline-8-carboxylate",COC(=O)C1=C2N=CC(Cl)=CC2=CC=C1Cl,"InChI=1S/C11H7Cl2NO2/c1-16-11(15)9-8(13)3-2-6-4-7(12)5-14-10(6)9/h2-5H,1H3",C11H7Cl2NO2,256.08,254.985384,10,,18,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4032611,Ethoprop,13194-48-4,VJYFKVYYMZPMAB-UHFFFAOYSA-N,"O-Ethyl S,S-dipropyl phosphorodithioate",CCCSP(=O)(OCC)SCCC,"InChI=1S/C8H19O2PS2/c1-4-7-12-11(9,10-6-3)13-8-5-2/h4-8H2,1-3H3",C8H19O2PS2,242.33,242.056409,200,27,101,14,1,69/1016,7.0,1016
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3034456,Cinmethylin,87818-31-3,QMTNOLKHSWIQBE-FGTMMUONSA-N,"rel-(1R,2S,4S)-1-Methyl-2-[(2-methylphenyl)methoxy]-4-(propan-2-yl)-7-oxabicyclo[2.2.1]heptane",CC(C)[C@]12CC[C@](C)(O1)[C@@H](C2)OCC1=C(C)C=CC=C1,"InChI=1/C18H26O2/c1-13(2)18-10-9-17(4,20-18)16(11-18)19-12-15-8-6-5-7-14(15)3/h5-8,13,16H,9-12H2,1-4H3/t16-,17+,18-/s2",C18H26O2,274.404,274.193280,96,,45,,1,106/954,11.0,954
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7042352,Pyrazophos,13457-18-6,JOOMJVFZQRQWKR-UHFFFAOYSA-N,"Ethyl 2-[(diethoxyphosphorothioyl)oxy]-5-methylpyrazolo[1,5-a]pyrimidine-6-carboxylate",CCOC(=O)C1=CN2N=C(OP(=S)(OCC)OCC)C=C2N=C1C,"InChI=1S/C14H20N3O5PS/c1-5-19-14(18)11-9-17-12(15-10(11)4)8-13(16-17)22-23(24,20-6-2)21-7-3/h8-9H,5-7H2,1-4H3",C14H20N3O5PS,373.36,373.086129,111,4,49,,1,32/235,14.0,235
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4025080,Diisobutyl ketone,108-83-8,PTTPXKJBFFKCEK-UHFFFAOYSA-N,"2,6-Dimethylheptan-4-one",CC(C)CC(=O)CC(C)C,"InChI=1S/C9H18O/c1-7(2)5-9(10)6-8(3)4/h7-8H,5-6H2,1-4H3",C9H18O,142.242,142.135765,197,144,114,245,1,9/430,2.0,430
https://comptox.epa.gov/dashboard/chemical/details/DTXSID90897188,"2-Hydroxy-3-n-dodecyl-1,4-naphthoquinone",57960-31-3,KUUFMNYPHOKBFD-UHFFFAOYSA-N,"2-Dodecyl-3-hydroxynaphthalene-1,4-dione",CCCCCCCCCCCCC1=C(O)C(=O)C2=CC=CC=C2C1=O,"InChI=1S/C22H30O3/c1-2-3-4-5-6-7-8-9-10-11-16-19-20(23)17-14-12-13-15-18(17)21(24)22(19)25/h12-15,25H,2-11,16H2,1H3",C22H30O3,342.479,342.219495,15,,23,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0020440,Dichlorprop,120-36-5,MZHCENGPTKEIGP-UHFFFAOYSA-N,"2-(2,4-Dichlorophenoxy)propanoic acid",CC(OC1=C(Cl)C=C(Cl)C=C1)C(O)=O,"InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11/h2-5H,1H3,(H,12,13)",C9H8Cl2O3,235.06,233.985050,180,89,134,18,1,22/915,2.0,915
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2020426,"1-Amino-2,6-dichloro-4-nitrobenzene",99-30-9,BIXZHMJUSMUDOQ-UHFFFAOYSA-N,"2,6-Dichloro-4-nitroaniline",NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O,"InChI=1S/C6H4Cl2N2O2/c7-4-1-3(10(11)12)2-5(8)6(4)9/h1-2H,9H2",C6H4Cl2N2O2,207.01,205.964983,193,30,185,1,1,225/1039,22.0,1039
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4024270,Prochloraz,67747-09-5,TVLSRXXIMLFWEO-UHFFFAOYSA-N,"N-Propyl-N-[2-(2,4,6-trichlorophenoxy)ethyl]-1H-imidazole-1-carboxamide",CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1,"InChI=1S/C15H16Cl3N3O2/c1-2-4-20(15(22)21-5-3-19-10-21)6-7-23-14-12(17)8-11(16)9-13(14)18/h3,5,8-10H,2,4,6-7H2,1H3",C15H16Cl3N3O2,376.66,375.030810,178,124,99,,1,379/1214,31.0,1214
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30903934,"7-Oxabicyclo(2.2.1)heptane-2,3-dicarboxylic acid, compd with N,N-dimethylcocamine (1:2)",NOCAS_903934,,,,,,, ,2,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041699,Buturon,3766-60-7,BYYMILHAKOURNM-UHFFFAOYSA-N,"N-But-3-yn-2-yl-N'-(4-chlorophenyl)-N-methylurea",CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1,"InChI=1S/C12H13ClN2O/c1-4-9(2)15(3)12(16)14-11-7-5-10(13)6-8-11/h1,5-9H,2-3H3,(H,14,16)",C12H13ClN2O,236.7,236.071641,82,1,46,,1,19/398,5.0,398
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6020278,"1-Chloro-2,4-dinitrobenzene",97-00-7,VYZAHLCBVHPDDF-UHFFFAOYSA-N,"1-Chloro-2,4-dinitrobenzene",[O-][N+](=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O,InChI=1S/C6H3ClN2O4/c7-5-2-1-4(8(10)11)3-6(5)9(12)13/h1-3H,C6H3ClN2O4,202.55,201.978134,161,2287,144,2,1,201/442,45.0,442
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70895804,Methyl alpha-eleostearate,4175-47-7,KOJYENXGDXRGDK-ZUGARUELSA-N,"Methyl (9Z,11E,13E)-octadeca-9,11,13-trienoate",CCCC\C=C\C=C\C=C/CCCCCCCC(=O)OC,"InChI=1S/C19H32O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-2/h6-11H,3-5,12-18H2,1-2H3/b7-6+,9-8+,11-10-",C19H32O2,292.463,292.240230,14,,23,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5048057,"1-Chloro-5,5-dimethylhydantoin",6921-17-1,UWMJRBYGKZOPCC-UHFFFAOYSA-N,"4-Chloro-3,3-dimethylpyrrolidine-2,5-dione",CC1(C)N(Cl)C(=O)NC1=O,"InChI=1S/C5H7ClN2O2/c1-5(2)3(9)7-4(10)8(5)6/h1-2H3,(H,7,9,10)",C5H7ClN2O2,162.57,162.019605,25,,2,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7042144,"Methyl 2,3,5,6-tetrachloro-N-methoxy-N-methylterephthalamate",14419-01-3,CWOBGOXHYZMVNY-UHFFFAOYSA-N,"Methyl 2,3,5,6-tetrachloro-4-[methoxy(methyl)carbamoyl]benzoate",CON(C)C(=O)C1=C(Cl)C(Cl)=C(C(=O)OC)C(Cl)=C1Cl,InChI=1S/C11H9Cl4NO4/c1-16(20-3)10(17)4-6(12)8(14)5(11(18)19-2)9(15)7(4)13/h1-3H3,C11H9Cl4NO4,361.0,358.928569,25,,19,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7045605,Picrotoxin,124-87-8,VJKUPQSHOVKBCO-AHMKVGDJSA-N,,[H][C@@]12C[C@@]3(O)[C@@H]4[C@@H]([C@@H](OC4=O)[C@@]4([H])OC(=O)[C@]1(O2)[C@@]34C)C(C)=C.[H][C@@]12C[C@@]3(O)[C@@H]4[C@@H]([C@@H](OC4=O)[C@@]4([H])OC(=O)[C@]1(O2)[C@@]34C)C(C)(C)O,"InChI=1S/C15H18O7.C15H16O6/c1-12(2,18)6-7-10(16)20-8(6)9-13(3)14(7,19)4-5-15(13,22-5)11(17)21-9;1-5(2)7-8-11(16)19-9(7)10-13(3)14(8,18)4-6-15(13,21-6)12(17)20-10/h5-9,18-19H,4H2,1-3H3;6-10,18H,1,4H2,2-3H3/t5-,6+,7-,8-,9-,13-,14-,15+;6-,7+,8-,9-,10-,13-,14-,15+/m11/s1",C30H34O13,602.589,602.199941,73,3994,,,1,1/79,1.0,79
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50894895,Tolylmercuric acetate,1300-78-3,,,,,,, ,13,,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9034735,Quaternium-11,1399-80-0,,,,,,, ,31,2,,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80905165,N-[Methyloxido[1-[6-(trifluoromethyl)-3-pyridinyl]ethyl]-lambda4-sulfanylidene]urea,1186104-89-1,YLQFVPNHUKREEW-UHFFFAOYSA-N,N-[Methyl(oxo){1-[6-(trifluoromethyl)pyridin-3-yl]ethyl}-lambda~6~-sulfanylidene]urea,CC(C1=CC=C(N=C1)C(F)(F)F)S(C)(=O)=NC(N)=O,"InChI=1/C10H12F3N3O2S/c1-6(19(2,18)16-9(14)17)7-3-4-8(15-5-7)10(11,12)13/h3-6H,1-2H3,(H2,14,17)",C10H12F3N3O2S,295.28,295.060232,3,,5,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9041314,"2,2'-Methylenebis(4,6-dichlorophenol) disodium salt",68957-70-0,HWMSTPYCOZSCRP-UHFFFAOYSA-L,"Disodium 2,2'-methylenebis(4,6-dichlorophenolate)",[Na+].[Na+].[O-]C1=C(Cl)C=C(Cl)C=C1CC1=CC(Cl)=CC(Cl)=C1[O-],"InChI=1S/C13H8Cl4O2.2Na/c14-8-2-6(12(18)10(16)4-8)1-7-3-9(15)5-11(17)13(7)19;;/h2-5,18-19H,1H2;;/q;2*+1/p-2",C13H6Cl4Na2O2,381.97,379.891729,21,,15,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020508,Dimethylarsinic acid,75-60-5,OGGXGZAMXPVRFZ-UHFFFAOYSA-N,Dimethylarsinic acid,C[As](C)(O)=O,"InChI=1S/C2H7AsO2/c1-3(2,4)5/h1-2H3,(H,4,5)",C2H7AsO2,137.998,137.966199,165,592,402,14,1,46/928,5.0,928
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0041800,Crimidine,535-89-7,HJIUPFPIEBPYIE-UHFFFAOYSA-N,"2-Chloro-N,N,6-trimethylpyrimidin-4-amine",CN(C)C1=CC(C)=NC(Cl)=N1,"InChI=1S/C7H10ClN3/c1-5-4-6(11(2)3)10-7(8)9-5/h4H,1-3H3",C7H10ClN3,171.63,171.056325,88,10,71,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10406493,"2-amino-N,N-dimethylbenzamide",6526-66-5,DPXIIVXPZPOINE-UHFFFAOYSA-N,"2-Amino-N,N-dimethylbenzamide",CN(C)C(=O)C1=CC=CC=C1N,"InChI=1S/C9H12N2O/c1-11(2)9(12)7-5-3-4-6-8(7)10/h3-6H,10H2,1-2H3",C9H12N2O,164.208,164.094963,16,,79,,5, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5035953,Sodium silver thiosulfate,37954-66-8,,,,,,, ,4,,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0041486,"3'-Methylphthalanilic acid",85-72-3,AZPJXONNBLOZFE-UHFFFAOYSA-N,2-[(3-Methylphenyl)carbamoyl]benzoic acid,CC1=CC(NC(=O)C2=CC=CC=C2C(O)=O)=CC=C1,"InChI=1S/C15H13NO3/c1-10-5-4-6-11(9-10)16-14(17)12-7-2-3-8-13(12)15(18)19/h2-9H,1H3,(H,16,17)(H,18,19)",C15H13NO3,255.273,255.089543,49,,71,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2032631,Oxadixyl,77732-09-3,UWVQIROCRJWDKL-UHFFFAOYSA-N,"N-(2,6-Dimethylphenyl)-2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)acetamide",COCC(=O)N(N1CCOC1=O)C1=C(C)C=CC=C1C,"InChI=1S/C14H18N2O4/c1-10-5-4-6-11(2)13(10)16(12(17)9-19-3)15-7-8-20-14(15)18/h4-6H,7-9H2,1-3H3",C14H18N2O4,278.308,278.126657,117,5,71,,1,4/610,1.0,610
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4028462,"Pyridine, alkyl derivs.",68391-11-7,,,,,,, ,41,,,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2042484,Triazbutil,16227-10-4,ZOMKCDYJHAQMCU-UHFFFAOYSA-N,"4-Butyl-4H-1,2,4-triazole",CCCCN1C=NN=C1,"InChI=1S/C6H11N3/c1-2-3-4-9-5-7-8-6-9/h5-6H,2-4H2,1H3",C6H11N3,125.175,125.095297,39,,60,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2034700,"Acetic acid, 2-(4-chloro-2-methylphenoxy)-, sodium salt (1:1)",3653-48-3,STAPBGVGYWCRTF-UHFFFAOYSA-M,Sodium (4-chloro-2-methylphenoxy)acetate,[Na+].CC1=C(OCC([O-])=O)C=CC(Cl)=C1,"InChI=1S/C9H9ClO3.Na/c1-6-4-7(10)2-3-8(6)13-5-9(11)12;/h2-4H,5H2,1H3,(H,11,12);/q;+1/p-1",C9H8ClNaO3,222.6,222.005966,69,,38,,1,6/430,1.0,430
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7035696,Sodium p-chloro-m-cresolate,15733-22-9,DPHAGKRZIJHMNL-UHFFFAOYSA-M,Sodium 4-chloro-3-methylphenolate,[Na+].CC1=C(Cl)C=CC([O-])=C1,"InChI=1S/C7H7ClO.Na/c1-5-4-6(9)2-3-7(5)8;/h2-4,9H,1H3;/q;+1/p-1",C7H6ClNaO,164.56,164.000487,67,165,28,,2, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70884950,Magnesium hexafluorosilicate,16949-65-8,INWUJAAIUAAHJA-UHFFFAOYSA-N,Magnesium hexafluoridosilicate(2-),[Mg++].F[Si--](F)(F)(F)(F)F,"InChI=1S/F6Si.Mg/c1-7(2,3,4,5)6;/q-2;+2",F6MgSi,166.38,165.952387,45,,34,1,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7040281,Benzoylprop-ethyl,22212-55-1,SLCGUGMPSUYJAY-UHFFFAOYSA-N,"Ethyl N-benzoyl-N-(3,4-dichlorophenyl)alaninate",CCOC(=O)C(C)N(C(=O)C1=CC=CC=C1)C1=CC(Cl)=C(Cl)C=C1,"InChI=1S/C18H17Cl2NO3/c1-3-24-18(23)12(2)21(14-9-10-15(19)16(20)11-14)17(22)13-7-5-4-6-8-13/h4-12H,3H2,1-2H3",C18H17Cl2NO3,366.24,365.058549,63,2,52,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7020348,Coumarin,91-64-5,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,2H-1-Benzopyran-2-one,O=C1OC2=C(C=CC=C2)C=C1,InChI=1S/C9H6O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-6H,C9H6O2,146.145,146.036779,285,2749,322,476,1,22/853,3.0,853
https://comptox.epa.gov/dashboard/chemical/details/DTXSID70895768,(3R)-1-Octen-3-ol,3687-48-7,VSMOENVRRABVKN-QMMMGPOBSA-N,(3R)-Oct-1-en-3-ol,CCCCC[C@@H](O)C=C,"InChI=1S/C8H16O/c1-3-5-6-7-8(9)4-2/h4,8-9H,2-3,5-7H2,1H3/t8-/m0/s1",C8H16O,128.215,128.120115,26,,41,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5041354,"2,4-DB 2-butoxyethyl ester",32357-46-3,IRLJKGHTPKJLFX-UHFFFAOYSA-N,"2-Butoxyethyl 4-(2,4-dichlorophenoxy)butanoate",CCCCOCCOC(=O)CCCOC1=CC=C(Cl)C=C1Cl,"InChI=1S/C16H22Cl2O4/c1-2-3-8-20-10-11-22-16(19)5-4-9-21-15-7-6-13(17)12-14(15)18/h6-7,12H,2-5,8-11H2,1H3",C16H22Cl2O4,349.25,348.089515,38,,20,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID50905117,Disodium methyl(oxido)phosphinecarboxylate oxide,112329-58-5,MKRPLMCLQOGQIY-UHFFFAOYSA-L,Disodium methyl(oxido)oxo-lambda~5~-phosphanecarboxylate,CP(=O)(O[Na])C(=O)O[Na],"InChI=1/C2H5O4P.2Na/c1-7(5,6)2(3)4;;/h1H3,(H,3,4)(H,5,6);;/q;2*+1/p-2",C2H3Na2O4P,167.995,167.956434,1,,1,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9042332,Clodinafop,114420-56-3,YUIKUTLBPMDDNQ-MRVPVSSYSA-N,(2R)-2-{4-[(5-Chloro-3-fluoropyridin-2-yl)oxy]phenoxy}propanoic acid,C[C@@H](OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1)C(O)=O,"InChI=1S/C14H11ClFNO4/c1-8(14(18)19)20-10-2-4-11(5-3-10)21-13-12(16)6-9(15)7-17-13/h2-8H,1H3,(H,18,19)/t8-/m1/s1",C14H11ClFNO4,311.69,311.036064,44,,51,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID80894949,Phenylmercuric 8-hydroxyquinoline,14354-56-4,SSRRCEJTRVZCOH-UHFFFAOYSA-M,"(Benzenato-kappaC~1~)(quinolin-8-olato-kappa~2~N,O)mercury",[O-]1[Hg++]([C-]2=CC=CC=C2)[N]2=CC=CC3=CC=CC1=C23,"InChI=1S/C9H7NO.C6H5.Hg/c11-8-5-1-3-7-4-2-6-10-9(7)8;1-2-4-6-5-3-1;/h1-6,11H;1-5H;/q;-1;+2/p-1",C15H11HgNO,421.85,423.054707,11,,,,1, ,,
